ISO3,Rate1990,Rate1991,Rate1992,Rate1993,Rate1994,Rate1995,Rate1996,Rate1997,Rate1998,Rate1999,Rate2000,Rate2001,Rate2002,Rate2003,Rate2004,Rate2005,Rate2006,Rate2007,Rate2008,Rate2009,Rate2010,Rate2011,Rate2012,Rate2013,Rate2014,Rate2015,Rate2016,Rate2017
DNK,23.86273833188647,22.47498122383731,21.61323944165558,20.966778859816188,19.842262083646023,18.420806930046613,17.272950746460417,15.925871868928157,14.669272709119875,14.649307193746369,13.031784355737674,12.444613998708652,12.321949603888273,11.80024661709103,11.364852352513036,10.648557098552022,10.75402314538263,10.752699175492134,10.329123115700332,10.15695263396603,9.78186764533987,9.371362612665308,9.087963825234851,8.866468897506401,8.666310123652826,8.45216673782384,8.66188617882549,8.800279746370906
DJI,9.306194062115011,9.44841644392907,9.652359801662364,9.793645146049878,9.94052911097185,10.06792171798696,10.153913945589691,10.184860745822409,10.140585375285292,9.9469448687328,9.701896353180128,9.506492408943052,9.4292113273944,9.377620194444374,9.35115086827962,9.259793162093104,9.138757995791064,9.01702315897579,8.888504185110055,8.791427664481674,8.714458890247073,8.651154819159228,8.600954382149883,8.549445006363097,8.53365597529373,8.49538630516118,8.481605248081953,8.443490103355245
DMA,4.258767611764874,4.35580844330859,4.401273557997488,4.420349518648921,4.39747136868764,4.392027687316746,4.395517662854259,4.415322396395087,4.472100831984938,4.4875533494412325,4.369571483608697,4.273270819714495,4.226663179873501,4.210498843917288,4.201213164463912,4.116250604906176,4.095957919765065,4.092334159937604,4.106061730217051,4.185393155796761,4.295772495188228,4.3927541513038255,4.445677406566844,4.536039002985287,4.45739082238809,4.498686876822146,4.5284868120894375,4.536684168943924
DOM,5.0463497933262245,5.120453195016034,5.234022269516796,5.505524071498199,5.787564311916553,6.154966674810968,6.517762746073851,6.856270741079387,7.058902532223766,7.259295033120336,7.318038880058701,7.38891163529193,7.5706172208133005,7.906871284177065,8.14398068548807,8.073917253532924,8.013554448684562,7.731790656504749,7.550046761500349,7.468039845269427,7.494610564861641,7.336593102524857,7.65476490562341,8.207141847345584,8.557690095438913,8.866549913685178,9.028557391221865,8.924038859012537
ECU,5.526024735404322,6.056632045998614,6.24590790015895,6.447625513859831,6.617724113840299,6.742601520591667,7.298625562162781,7.133062739253304,7.417209808528511,7.6941557178172655,7.650557122030542,7.588574467417235,8.151963210083133,8.608290477292776,9.005101751931708,9.58899908325917,9.837333137449766,10.16198156978153,10.443777075437229,10.61747080566446,10.668389739510989,10.542683958727135,10.268073950607242,9.780455915217852,9.566042200594849,9.445860858285416,9.268925283427322,9.213644563160225
EGY,5.0355314071818444,4.928942461219499,4.791672380971113,4.965631870489679,5.067405831983331,4.969455143537073,5.06458211170233,5.167437859732178,5.084292833166992,5.06527767096778,4.938986890872831,5.280038328583586,5.470909768351704,5.619679746463926,5.650123639101366,5.641324294038901,5.668683941448318,5.5036612878861915,5.495743564574594,5.570596069962232,5.56521028176225,5.501996186156052,5.4827152709685345,5.29573630665503,5.256165862283928,5.372965453665899,5.436074106758684,5.469768774698299
SLV,12.334009780373185,11.930776282431946,11.769441200961412,11.716861304671962,12.23951878250262,11.66177350859362,11.47453441918104,11.471795402407206,11.384989297546126,10.82411897325901,10.37129841173066,10.051614456636251,9.630953540965145,9.680150954626706,9.87233331237128,9.899438951898707,9.458096701375789,9.890277570898666,9.46920659645685,9.533761844737256,9.185339075851031,9.301348032282489,8.82789350593517,9.124582883712195,9.90873942300688,10.064450639958176,9.935906242976047,9.80316253912918
GNQ,17.697005861036338,17.577366902122247,17.234952370680357,17.06127485979074,16.79897275351228,16.798215311903814,16.489840223625762,15.113583027793853,14.20692170794266,13.482894281076351,12.617480732056054,11.737287774663686,10.84765462027639,10.546041439039472,9.761045725096904,9.539272193311202,9.700978487540798,9.523428063263864,9.361662720707503,9.386788975313602,9.15810941185996,8.98097956867913,8.988769234148611,8.948493813169549,9.126318759447502,9.174147351276522,9.287464917897966,9.334451062806192
ERI,19.950728188263465,21.164373086482083,21.390255095843745,21.546809476416776,21.92987098566326,21.90895603874674,22.417782223652974,22.033710235362538,21.565544780799765,20.929486161551385,20.031591574127912,20.052020860362138,19.69658312210463,19.512697029497975,19.098804859292855,18.77804514451036,18.67333109591057,18.396346612282564,18.11124923008792,17.81909635720877,17.600412666218414,17.299921421959763,16.97868133928701,16.677998529868308,16.415557936148264,16.262362842759096,15.995558997529663,15.711513903900125
EST,26.81127283800132,28.40519044284603,29.87647129618723,34.4764773320267,39.47178507902872,38.16473360238834,32.70590405246702,31.871968722104036,32.45698365724887,29.90791863884194,28.01180460715629,28.623696988222964,26.925793852500405,24.45163932125288,22.95502416939988,21.193431402278552,20.682938313029073,20.774852054586816,18.463334340298967,16.983101277281015,15.214703425766707,15.206156459696636,15.227299144801512,13.815965046287111,13.93177587392578,13.071507512750646,12.873703402359467,12.738720090951704
SWZ,18.016356762498187,18.09749883825798,17.98015698479975,17.853213597711775,18.41150013022758,19.41606099138973,20.72122311915716,21.378244156247685,22.881620731249377,24.084167127809906,25.93823717243921,27.46937498116127,28.742960200498363,29.51497597601507,29.88743059984085,30.05115970194501,29.673777723229076,29.438074734434327,29.505591147771945,29.49728014015752,29.082359126556284,28.296510609345567,27.79552478750316,27.145653000046497,25.947292760386706,24.703226653292205,23.534120259140735,22.319663023117
ETH,19.320935461983485,19.289463597404943,19.341479376960628,19.23249196684996,19.00656927807227,18.689973627642868,18.11314062571098,17.66115315500007,16.994024857795278,16.200965647311726,15.411438324992044,14.67199753492125,14.033117303676793,13.53811187938312,13.14047247077753,12.69638785998606,12.406527946040264,12.110286440460625,11.90503362658446,11.746717244031174,11.497585005754692,11.147549276888563,10.762512491238684,10.312953461499664,10.08979652012723,9.865224900278102,9.70297927346803,9.633952734270848
FJI,10.00814281591916,10.077513667036794,10.036860232759102,10.105482723052855,10.118485109902172,10.1852637212698,10.355118726525603,10.7573215585441,10.590029616464085,10.885069818955548,11.035698944106612,10.773089182477268,10.50485139764646,10.448786252232647,10.028864853013696,9.982858318022627,9.877975387395937,9.844824009928406,10.04453929513951,9.790100176847565,9.958086719488795,10.039140271138823,10.131949056763052,10.071202634826664,10.010179150621266,9.95495820286676,9.89146896293846,9.82902058762554
FIN,26.958735424109328,26.378412224797955,25.597243011920835,24.670522953760475,23.747138639572412,23.824928255075974,23.006687636682308,22.638931322873773,21.777474203598725,21.468496753919332,21.151092899895307,20.105294491110783,18.889038772151828,18.386603852695607,18.370533816018295,17.670477988847832,17.221083125124665,17.3685912260584,17.12039753669391,16.755856972358504,16.21025673012783,15.336705611180326,14.711841298703376,14.223037111055197,13.356331357186445,12.621371009688614,12.72129306434869,12.944946735431664
FRA,21.27871541486521,21.048068365512357,20.801322218326863,20.760071290626698,20.109309166417088,19.67552637526629,19.40073576293097,18.97423157508853,18.763411129934997,18.175293697940155,17.502829281296847,17.34128691547981,17.10679446344615,16.784220937986163,15.86820819935095,15.77977932225375,15.4829937511961,15.183859542247294,15.163097006871398,15.37522489533038,15.24734125426061,14.90769489592782,14.270565307210331,13.777085559134072,13.190758636404716,12.985378781086636,12.52282906908978,12.400297974964523
GAB,12.949997994651463,13.029244974472943,13.14929677554318,13.04846479859549,13.305016545192178,13.821066561877403,13.955957058305412,13.918143238999347,13.879953058836293,13.650912738685452,13.838725776650664,13.976566468342734,13.758517720753032,13.834651627830985,13.735310695779022,13.626526201361376,13.63297432017145,13.545121104322591,13.539914732096928,13.395922212400002,13.03582598316994,12.98241523527157,12.89801607365147,12.73838952375498,12.713122323857988,12.697637199732869,12.618360912161355,12.526815347449274
GMB,8.427495794736627,8.496124330115974,8.56177392382128,8.625071129110642,8.734633273246061,8.893427427078272,9.117065309558818,9.251643742141496,9.350274839324234,9.408961617564575,9.464028856838874,9.601335159123758,9.707811265838524,9.745392504360243,9.726908115605829,9.748908105187288,9.723018595693512,9.682673381096697,9.585804045288498,9.58342295665037,9.533658781538382,9.606187438959887,9.689010025026109,9.72340850299264,9.745000955181055,9.753405293044686,9.743733671158292,9.706736076929984
GEO,4.812891166062232,4.838823477054934,5.018147515818053,5.093378382300633,4.927652261220919,5.00093814878479,5.122802732495223,5.2705646096734755,5.634990728434413,5.698428834279632,5.430460063530053,5.322284521114764,5.354219391949086,5.058298569122245,5.0906029547297464,4.699132333129973,4.581936305822013,4.790458769093408,5.433886332814742,5.977085486889533,6.1531910940650105,6.2352932548156925,6.425770019603576,6.722582816213763,7.176614076235914,7.465389521643497,7.466652283314032,7.493722182207144
DEU,13.682739605364912,13.88441939354196,13.586274971200774,13.45284930686274,13.40195865393946,13.513258493808296,13.395512879518096,13.142373087120204,12.629941939297954,12.34394715251785,12.164791681455547,11.844771658158711,11.704564563840304,11.577977771494544,10.982993057641757,10.61893561918196,10.2384036348414,10.053652962970332,9.989725195323834,10.017684027029158,9.994124215588764,9.847347403980184,9.605857176037492,9.662333896786608,9.415548571741384,9.692091233358722,9.903972521970925,9.91741703136175
GHA,7.957371442632161,7.962133406619336,8.025365595079538,7.992071144252066,8.062619502084818,8.161889511438273,8.140930443847523,8.265123293212238,8.217697312864544,8.246618331128795,8.254884370556267,8.725254798489129,9.0952862047069285,9.43119914867227,9.765665537909356,9.821289431978087,9.800883068942197,9.52639805582506,9.705082890181114,9.91108213502726,10.036431301053977,10.058249011246216,10.010403635297155,9.930592289586176,9.87322333413796,9.847412152547657,9.84204222501975,9.70239673308908
GRC,3.4906386387895014,3.525532991322652,3.482743881635778,3.421743869422999,3.312283885976823,3.2615373960887477,3.2133202685087436,3.120258611578052,3.0831333019232616,3.0707698366434792,3.0149341386243154,2.9370351362300293,2.8530802557474937,2.9347114457708443,3.004952132343551,3.0577785323594244,3.028689979161908,3.1628152263807388,3.197299294865828,3.3365681041513526,3.357505658068705,3.5130580040595825,3.634530644346959,3.5669421927283045,3.6157358229254006,3.66306904733662,3.5480491728931876,3.506254231338802
GRL,98.83169616149516,96.08516412093226,93.2306293145581,91.0714283199277,89.22549607873576,87.05193755887537,85.70780257875988,84.58582054827629,82.86845561298341,80.84243021999158,78.58067588574639,77.13132121165062,75.29432390898043,73.55686368042923,72.50488731905831,71.14640689479077,69.79954510884355,67.62227128797565,66.5167931345922,65.21526456835139,63.99491136978542,62.108755096627874,60.46276321368117,59.43176918448727,58.435690894575856,52.73603900834272,51.609948517533645,51.06323868450059
GRD,6.642726530155585,6.4452621603245275,6.30028494486041,6.116934544563775,5.914108092247753,5.709345522669881,5.5144225524900365,5.4072058666103135,5.275728821939996,5.116799940320137,4.9781271670871625,4.933753137132607,4.888235407083477,4.857843195352177,4.837654866321049,4.781556759649213,4.800256146978946,4.806979589407308,4.745968230755523,4.831569759530077,4.906976317463019,4.967705127795364,4.788738727261097,4.803901403842898,4.798780875892155,4.80890601209193,4.782517421069426,4.849891850503203
GUM,16.993616454594083,17.311841831483864,17.50044903162215,17.667000677933036,17.793699934923165,17.924762310438297,17.922833410201033,17.666992515181423,17.42615619009038,17.19107725793428,17.339530463424502,17.320807277456826,17.249956297735224,17.360447269446965,17.309379240555483,17.44918891802411,17.60920868748528,18.030308286956924,18.52808513516143,18.886495816018456,19.237856228466853,19.50303414229836,19.832566659469222,19.97503025157079,20.280002243760944,20.742772698699703,20.672037498190026,20.5704477737224
GTM,10.777084915042046,12.041935099211582,12.776582054104642,13.186781016776488,13.75943628868353,12.287970550109163,11.325126535922838,12.166332684875028,12.730343632252826,12.42400578449658,14.189482924624734,14.198966898087177,13.202609698687384,13.159558414805415,12.542263033017107,11.968982231087352,11.374213993045158,9.6928812639883,8.741978071153042,7.856087259592377,7.025720618201571,6.077593218175169,5.66255012654495,5.374575727370504,5.292477806123794,5.260248194789844,5.69529419031094,5.9167024030513895
GIN,8.079473640988642,8.187196438305985,8.327866650240553,8.46342593433489,8.668662145639995,8.811903825210674,8.99675752052434,9.166888556959018,9.43830534923695,9.672193560575636,9.690582983269712,9.838637186376337,9.969889827714605,9.991289933182491,10.05061014974999,10.047238901080313,10.389628696651696,10.5894316526317,10.71590194621044,10.881085947385568,11.044827765698567,11.12980291179623,11.17062782828123,11.221500312628068,11.333418753195785,11.302760426758226,11.211441280667994,11.123099553521346
GNB,13.584253408369683,13.692267628744554,13.848697714861403,14.00880744556201,14.167141603779555,14.329936913848448,14.481470127742206,14.572984817252518,14.725710651587049,14.761273847364675,14.67248098229515,14.58383146557025,14.53979271771554,14.45403323207824,14.555767106309297,14.372735919379226,14.369088519792346,14.407332302532035,14.332442453030003,14.327586235629784,14.262978127575863,14.157115936548468,14.088706300630978,14.029120206015635,13.934242556982012,13.878437335328584,13.760973021237284,13.5947448880321
GUY,22.013568249978796,22.528063541215335,21.343354952474705,20.638284949684937,20.67736051943014,22.796449410788867,23.416351400648388,24.179089377760747,26.448354065371237,25.624205392802388,23.22438024203736,25.665410408308663,26.669064224778097,27.59202400043709,27.81064735892044,27.995242682749932,27.77033116647416,26.783664332590917,26.267878304554824,26.032849415907695,28.216359657123924,29.42076808090001,29.943249665528697,29.252883397622107,28.170908618847143,27.317855631528897,26.637918225131124,26.072110343316258
HTI,11.104381258956174,10.97448694056626,10.82859500434068,10.753034195174152,10.61082580558043,10.485613592876184,10.184286681880453,9.981386330931931,9.801176150005755,9.660679243072336,9.4726540385206,9.325311104329906,9.20475538142352,9.155978126603502,9.07625461379303,9.054841812643758,9.049740844689516,9.038132989986266,9.024026473539598,9.009012984725118,8.994930435918862,8.956313018740333,8.892033450423494,8.821070652182014,8.755730543016837,8.673928059207386,8.618418872371977,8.553154752709217
HND,5.889372835254048,5.752529822525427,5.655052697095724,5.490918950359521,5.371672293654162,5.341319698285917,5.276914158295298,5.258871601860503,5.268845328017395,5.2766919372824885,5.2092928570291415,5.165159013467211,5.1325028823747845,5.124785833099128,5.089645301627357,5.02000903046415,4.921092239684277,4.8203324793573055,4.701756990548183,4.611315667487324,4.53685571298655,4.498692853990396,4.425898199038075,4.435247584698613,4.467264978113591,4.449066062522971,4.429900573363147,4.397348634402901
HUN,33.81013435303685,32.34245015496472,32.78575793234271,31.761359073250773,30.178127614974457,28.62095158242614,26.251838633799675,25.405619440841548,25.856573719722785,25.624350360531007,23.66409056882689,22.171182290804563,21.694267171265917,21.19022309650979,20.49866896654038,20.397744982169712,19.68096118911823,19.62103684036325,18.882297951864004,18.784057324214302,18.12179326403354,17.49222782887285,17.00503444407746,15.87767821084032,15.446339880942777,16.21149289148892,14.697794030125102,14.281731030528798
ISL,14.22452954614969,13.87725984512244,13.523884069613766,13.088289027270775,12.814873002472751,12.636212476467014,12.467041450544976,12.30424848868195,12.125509688597392,11.87275390401691,11.722717357892408,11.379398651949264,11.054895422163328,10.782674235410228,10.427821446402048,10.156879255380764,10.017208246784486,9.901471384577166,9.815212097576303,9.81497921973002,9.6889164407483,9.556773039353889,9.657156938532315,9.81097032765342,9.901937786372272,9.836354815970278,9.838218068579543,9.608335242813077
IND,20.203734359928504,20.277608297206896,20.355075626328546,19.78928490444248,19.4433941322557,19.144617046419807,18.85233218638987,19.448769653205744,19.532164778514936,19.80329974718943,19.72482800144032,19.207064700817483,18.54118073601258,17.76862469319002,17.199845556420936,17.411895927492242,17.195282845600467,16.919348681737777,16.95242304945188,17.118303592548557,17.290078239838653,17.459073385210488,17.041459596334136,16.56142616887109,16.287277363620753,15.705220514811838,15.738275673789056,15.597844385704574
IDN,4.021260333593074,4.001231980888323,3.9822211435191615,3.9607457602691345,3.9257165024990432,3.88570939826714,3.841927947883909,3.813290226291565,3.8081043830663903,3.780813043951799,3.732577164135481,3.683310151109739,3.676050714692725,3.651277481935413,3.636914745715165,3.602406439995033,3.570750532045419,3.529440729270151,3.5035375144855556,3.4666123164534226,3.4216635172637413,3.4004317005153317,3.3213149573691414,3.261365629804402,3.2034096905855645,3.1681053080261043,3.1506025895739525,3.124459497191868
IRN,7.223447860586107,7.227255667559648,7.176225580148032,7.123220876418101,7.053777676003083,6.981996755530339,6.827067746479896,6.658849326361032,6.537607967574183,6.487622891189558,6.4908991918632255,6.529891348703854,6.504076482797606,6.435498617551522,6.325482854905579,6.222288247428062,6.128834282670662,6.167680607289012,6.174915318410706,6.155730452573611,6.157135003814234,6.12215068980854,6.050167678241473,5.919657605534972,5.735812141263248,5.634616586973271,5.546188087443268,5.447743671609715
IRQ,8.147584467926787,8.443481423117065,8.745146860174977,9.031745390525645,9.224406866758963,9.462820526686542,9.61304854039652,9.783668695523764,9.288383187438043,9.133106883491807,9.358848471279082,8.83195167937126,8.933908988808858,8.41989021025427,7.948563806593342,7.517518837757209,7.076051592559045,6.677970277629488,6.241625478530176,5.981627066152911,5.727675375220682,5.414654133131713,5.129167538736099,5.002731951051428,4.714528818244964,4.354526363382687,4.155932559015785,4.094957681787666
IRL,10.261833867964528,10.611073395297774,10.722732573371925,10.747629076867923,10.93331675514824,11.549075388218265,11.93606725896587,12.485171593466896,12.678587188216364,12.592958125290242,12.763397593855112,12.431462264509406,12.063858501293904,11.266125979774278,11.236541849806953,11.141480583527755,10.99735293937461,10.971908016159368,11.17598168573792,11.62697046195081,10.646914497587243,10.758128100721818,10.350804505394317,9.7765397331312,9.369767999513275,8.75376728096181,8.352954987457531,8.374148078138807
ISR,7.71188787739248,8.33747590360488,8.796344505969698,8.478353353452635,8.79113366207798,9.169762116148336,9.315267786481934,9.644544713308532,9.350657729666436,8.83061813787868,8.901058345729968,8.737636136715864,8.37688936911161,7.977085898784268,7.643807540934427,7.64400355848743,7.304928298758467,7.147340063603401,6.9365377978461815,6.796087709666507,6.7315089222824325,6.480936814303213,6.27439206294415,6.116024983496778,5.927504515040311,5.90766741882896,5.77592389981427,5.733338007311299
ITA,7.177505431627372,7.350859346730066,7.232128862919124,7.041465089983996,7.027074063763586,6.9992474142653105,6.879931404069737,6.841294638976123,6.788698495529223,6.483504388833138,6.311437285933134,6.160840943192737,5.973006941101171,5.881354616012174,5.556545173346555,5.439551455566691,5.37997400318864,5.371278727813588,5.388443925592697,5.383570850232894,5.310554980063339,5.407013976471642,5.443136908234571,5.395752172376107,5.196653997321851,5.14460168245325,4.850424784287788,4.7595847764746075
JAM,1.5564449736583237,1.526791796723204,1.6390323725054383,1.791285937292966,1.931291677832698,2.0909249789029807,2.244759803890511,2.381183901250706,2.438074915454421,2.513074828153519,2.3795698348856003,2.368816208348098,2.2714861713326067,2.134423596830475,2.0180910442342452,2.3090981505186594,2.347684545077018,2.6390349494978818,2.9065653722384064,3.0010005813965153,2.685205332330328,3.0988184074158545,3.416252429209844,3.5174098270930902,3.6365276297754208,3.746031432167423,3.6395408448358406,3.6065158776682624
JPN,15.517725949779576,15.249335995202218,15.168221211875064,15.020914373405054,14.822551211348292,15.215396541815553,15.25531299852348,15.752957798641,17.455727283113074,18.20560350753659,18.092755606817924,18.25106970922876,18.364052376387587,18.992294060519416,18.889615376667688,19.20129622943652,18.87269123758227,18.805901235506536,18.69993975952221,18.60491388862259,18.380780144109604,18.164694369836017,17.31651394535925,16.817110580550253,16.345728353575982,15.69282297584044,15.632275249147035,15.64795107187246
JOR,6.004859214551656,5.856263224039056,5.735506990005218,5.8343714603760715,5.773596970672603,5.764368656805361,5.712667621713925,5.57077762025114,5.453760327750452,5.328196465992565,5.1731271477351015,5.0139712319365035,4.840167126489974,4.650559239476331,4.49629311611259,4.227979287301766,4.0484875663955036,3.817753664612971,3.591913700674176,3.4620751932337552,3.4295308688515527,3.3943922916102656,3.3580560016708794,3.3017789226669723,3.2769781976563475,3.249163629867035,3.2344234607392353,3.2188202172400286
KAZ,21.119942289831418,21.73088137735313,23.556349724901825,25.866728335364105,27.619081811717393,30.849720567425344,32.15931107424931,31.64902206393497,30.458307366036344,30.04522002870595,33.43099146064781,35.030610691688096,35.433949868225334,36.913456134134975,37.96214090144381,38.28511187492633,37.943024935253774,35.80804767831705,32.96248639446099,30.06614664924408,29.532356060711408,28.49720200323508,27.369066135962168,25.854641553526985,23.91206751948922,22.86606956069101,22.76949662676192,22.985528020486584
KEN,11.333877883201644,11.443309339434313,11.61885071473447,11.781014476524357,11.94032705144682,12.129347609178572,12.396847511823797,12.691445275597138,13.043971153897695,13.153087831765358,13.401012845188568,13.27537941354242,13.35897562743273,13.554063243783553,13.298157606134584,13.227983518603406,12.99022021568435,12.7918227406471,12.541069225792828,12.374663953335707,12.307887062035247,12.158841416885808,11.955929787707662,11.675653996152327,11.453160100441831,11.305471805694683,11.184135033273709,11.057589777622828
KIR,26.082025806698976,26.05321706442641,25.76471024498525,27.92139394539993,27.224428274975367,26.85372647525343,26.934422865043267,26.988565798607496,27.18816765952375,27.36196825351739,27.45580984365087,27.267854214099422,27.1864969961562,27.027559057362776,26.960516072510583,26.8424450258191,26.91485012886294,27.049496045557355,27.073310270263686,27.187893053753346,27.22716128674672,27.19996972897752,27.14098150411321,27.04628741655937,26.911192078331062,26.765102460213782,26.613802680635978,26.37863119920215
KWT,2.7916680787250905,2.5396875321105736,2.422538377680055,2.4777446621263186,2.6658987975561343,2.7680530345232865,2.8230167726850306,3.1095377713316603,3.150620122289432,3.419472017805709,3.341008892859285,3.0452286011582745,3.025221376945661,2.9644963122709647,3.028656607356601,3.0851814129664916,3.1289297233982785,3.104356062716676,3.13387495066737,3.0095872068917564,2.775687072912277,2.657514522767518,2.709702928767072,2.6531160987778333,2.531229913257487,2.485094847327885,2.48995945665456,2.4925735553558543
KGZ,17.0900525584538,17.36250225067087,17.494766634435937,18.119533813264745,18.363529235841742,18.303647214415996,17.584242332916165,17.258932037755496,17.21392021759681,17.258389031643322,17.15159007997209,16.961231335566136,16.916384889343554,16.648405762386602,16.314293893248973,16.074218387728422,15.601095180791756,14.934460367921194,13.899489434711834,12.985858225167346,12.71855614395746,12.53206293911434,12.329503683402384,11.840903522820978,11.41977836776131,10.768551124089058,10.166312932454789,10.015379589214138
LAO,18.039614101988796,17.930867572074266,17.725848997606317,17.50399466920337,17.2570369477769,16.984228042119838,16.56123639998908,16.156746007718812,15.70033597827818,14.977106414524444,14.199929656583244,13.588798732934375,12.857813358979296,12.280512982362236,11.773437619134564,11.364165139122322,10.999699882806,10.644324966277305,10.364733779525746,10.05704648901817,9.744163718088233,9.430554078340355,9.218322324263715,9.02674916947216,8.874724356370129,8.731001183766608,8.585078416333436,8.420251403435536
LVA,25.808894309301134,27.379889111253274,30.32244546748841,36.492838801536365,40.87625763365339,38.39237717844425,32.44108859161259,30.78411894680434,31.778220470167447,29.46302085482303,28.111573373591384,28.531678106639745,27.486590876147375,25.551421849936354,24.148032770022663,24.56853981822127,24.856477727121185,23.429236959909858,21.62278866120077,20.21689310431784,19.338086108370725,18.16570162441775,17.778584922022564,17.642728684884624,17.624752673337206,17.164113815889507,16.940084567505068,16.98867373868409
LBN,5.271447644532483,5.228085049348002,5.24664715524806,5.277006035196485,5.2727095933846675,5.25787793198608,5.232657197012612,5.211584150986783,5.166165049104056,5.096989064256104,5.053832425257922,4.984196911780923,4.92766033077603,4.897658073501591,4.89615787258201,4.889841467273142,4.8538563958919845,4.84696236534856,4.848784277024456,4.85484674271285,4.830294173758289,4.852307011916301,4.828279429617365,4.849518836776716,4.845117364838872,4.813600675163351,4.791321684407069,4.778861022371759
LSO,24.12464832839992,23.381604651041943,22.99778485740004,22.632065595558142,22.711666714213273,22.60269708456357,22.7737422350453,23.41723982544228,24.79737667876318,26.06427007959608,28.18131384799785,28.978464808697023,30.53213731850447,32.150390518073465,33.116012424487614,33.833863201421956,34.08873708596049,34.368538863603455,35.073528804932394,34.612926059596425,34.58026120340821,34.33019892688885,34.52095177746716,34.71517151216956,34.59657984194625,34.276526444813555,33.098829053622175,31.715217517798784
LBR,11.106014796533184,11.308236859972189,11.464278678542025,11.638458075281047,11.940779184904905,11.658640426793864,12.472173264770706,12.471081258268732,12.473867040398888,12.28125342759285,12.100832193952073,12.123644064234632,12.371522866724249,12.58220880256674,12.852307583333332,13.10265094111335,13.13987057024038,13.162131717521069,13.161302228525392,13.314272133812867,13.436246249864848,13.42495741593903,13.585103473885855,13.597533894600414,13.41439935426384,13.343928368644333,13.288026287401092,13.212053372054624
LBY,6.451105592948434,6.481969810708332,6.5203166915122805,6.548515280576615,6.558313971760164,6.576616374555128,6.490504302210207,6.6926961398436635,6.7855194926976115,6.846293732150051,6.918681638625653,6.979050156184866,6.926869365163021,6.7799196899192795,6.833695710155364,6.7904532146647325,6.559881477266889,6.525537968570468,7.010583186370782,7.58783302659061,7.94896623526533,8.40103155912645,8.468889258571135,8.230934729777388,8.27148051615282,8.347896316989363,8.059499934822627,8.072802092981547
LTU,27.969918856400582,30.86898139844492,32.840417502900216,39.46039366243015,44.14595049089583,44.77338671206998,42.79710792509278,40.783078553307966,40.65903439687507,40.140719966814984,40.40695313337704,41.522787706285634,39.887334833243536,38.45515633204242,37.54145882842008,38.56010802671608,38.3389540092628,39.55163689047241,37.034944435250026,32.80968448909762,32.01011467150896,31.325175880484895,30.975565887869248,31.89975620216672,30.41018869606126,29.41731891478397,28.176799503912125,27.990584421836942
LUX,16.08722667920867,15.919091582802688,15.757329553901,15.833590185233788,15.788938940559634,15.408300012030018,14.951197054493678,14.477524487375348,13.679584189036808,12.98867739193986,12.48226045949883,12.186813543186856,12.066603154137738,11.561139439034038,11.307207994632655,10.78845752172646,10.5973725718055,10.127374421490972,9.656830010480787,9.436772985879848,9.300325562390498,9.249127057059104,9.045682585182526,8.834839519503106,8.900848794005274,8.942273059654216,8.782066076125572,8.704992603937981
MDG,14.587757486686623,14.46894111952382,14.322463154850883,14.837402853048006,14.140019354215962,13.913168134976171,13.938150748119655,13.830042425941754,13.85551817888609,13.42884392490666,13.084574091022546,12.757486909600914,12.77719045105741,12.758586425824753,12.49162539001098,12.10262199103292,11.80759536701322,11.527128457462457,11.50150855013767,11.541985880022128,11.526440927335385,11.46374892371634,11.348684000637476,11.25464861016722,11.188112330202944,11.141644625508532,11.067699116722084,10.985621278568257
MWI,12.205694377403663,12.432033472982784,13.030339743321695,13.632064584767775,14.35908346407731,15.00673577039662,15.333962646598808,15.500051126985536,15.678380786819275,15.341136834842104,15.057231060074669,14.629981818505684,14.333300296522866,14.13642739611026,14.037411501916765,13.78624262923822,13.549703252863551,13.313383157408856,13.123007844367406,13.017010086130412,13.06393431683932,12.961039888269516,12.797273911887666,12.58748633396284,12.41448404094703,12.341347407558812,12.283757018197733,12.11902436349996
MYS,9.697636878032135,9.527138523341154,9.377806019946432,9.174415915718622,9.170344249093716,9.423982616375932,9.362746137464583,9.199626133363912,9.016767057834493,9.075921007382746,9.02846887639544,8.646608608501715,8.463783479747535,8.566142942753302,8.374805502712837,8.059333388935768,7.782620484286553,7.599242621836001,7.701960826453751,7.792949997621595,7.550089552615113,7.220894960686304,7.203498343412132,7.216220530242574,7.491782115087372,7.652473206198222,7.7261871216406846,7.845130367254699
MDV,10.520288123047791,10.01041943206251,9.540809337990012,9.06999228528702,8.718394490441296,8.257348876790507,7.845521025297819,7.523132015193899,7.125656002353852,6.548391072380516,6.073786926038175,5.627620221961212,5.285012928092239,5.002910493389078,4.751365324929743,4.569467731033578,4.435143407890273,4.305074202197486,4.130163536016071,3.840753819651193,3.687344274273132,3.578077574609317,3.4361988218037833,3.390738470331691,3.3589539993112747,3.342473434720542,3.342882941784587,3.346122600342575
MLI,7.6100419054503075,7.527115826942221,7.536254233195223,7.489212508716102,7.523715668905447,7.57360500435996,7.519300251263203,7.396897258147614,7.2628508859201135,7.135545619201023,7.06709239442206,6.971882620737954,6.938531985669255,6.8455009765731445,6.7916927243338705,6.720110807789874,6.695499550098614,6.722374286008121,6.707996887455908,6.729455061897027,6.752556745215458,6.7180363837088555,6.689174611651463,6.695721083391028,6.716615891134191,6.762649418416606,6.835399671871535,6.811872286280496
